0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.845479738721280683e+01,7.764287783512104113e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.753048400704285115e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.510872452449626508e+03,0.000000000000000000e+00,2.478651164657425852e+03,0.000000000000000000e+00,3.237314576281273162e+02,3.419177643452377197e+03,8.449863823474285596e+01,2.892953797720884950e+02,1.855312717277302070e+01,0.000000000000000000e+00,2.351512426303060010e+02,0.000000000000000000e+00,5.599792560853234846e+01,0.000000000000000000e+00,2.120095598278632849e+02,1.357067937685086463e+02,0.000000000000000000e+00,0.000000000000000000e+00,2.489440503365085533e+02,0.000000000000000000e+00,1.117136343622676804e+03,3.666548668351030642e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.095675030922291171e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.370106284553296518e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.232798808223514300e+02,9.493260807092244136e+01,4.980410981699161255e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.702231908437929420e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.087995629158831576e+02,1.200230996997414508e+02,0.000000000000000000e+00,4.183841437627722115e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.992407402109315129e+01,3.711951532838934895e+02,0.000000000000000000e+00,1.181391017050888763e+02,0.000000000000000000e+00,1.593883536061063387e+04,2.070000507678875294e+02,0.000000000000000000e+00,0.000000000000000000e+00,8.485786866347389150e+02,8.698142077001782582e+02,6.451948337583052080e+02,0.000000000000000000e+00,2.092813464833450041e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.657502534746901972e+02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.771225155346818951e+02,1.396813786678389704e+02,0.000000000000000000e+00,1.924902683780145253e+03,8.550846800078643639e+01,1.652040958330574369e+02,2.224283656722792273e+02,8.115166525524207827e+03,0.000000000000000000e+00,4.459152230951748606e+03,0.000000000000000000e+00,5.824005701549538117e+02,6.151181672604681808e+03,1.520150542236203250e+02,5.204492493775476305e+02,3.337751580506754578e+01,7.140440657169760641e+01,4.230426625325182499e+02,4.321945881563871694e+02,1.007415962626868975e+02,3.004539096568159380e+02,3.814102263237093666e+02,2.441397405236691043e+02,3.691104500294385105e+01,0.000000000000000000e+00,4.478562507175673204e+02,8.822133367048171237e+01,2.009754777103065408e+03,6.596208013252379487e+02,0.000000000000000000e+00,0.000000000000000000e+00,7.368216517032425372e+02,0.000000000000000000e+00,5.503163790031365465e+01,5.748001614655697722e+02,4.263877417304618689e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.016858010890112496e+02,1.707860134195319972e+02,8.959877475606707264e+01,3.965622963524855891e+02,0.000000000000000000e+00,3.062355574814146664e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.694668403730291857e+02,1.957329940657416216e+02,2.159244029265474580e+02,1.175392517592273407e+02,7.526829973722631451e+01,1.037615432471940551e+02,4.860679098771429381e+03,0.000000000000000000e+00,0.000000000000000000e+00,6.677888843277859223e+02,0.000000000000000000e+00,2.125350458517189054e+02,0.000000000000000000e+00,2.867434283228903223e+04,3.723980007151690756e+02,0.000000000000000000e+00,1.306497936366507417e+02,1.526613182847122516e+03,1.564816388882960382e+03,1.160720807903407149e+03,2.136249471261117492e+02,3.765021058123656985e+02,7.127015036758779161e+02,1.301061408386618155e+02,2.981886370705311151e+02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.473958436832501775e+02,1.950999420827620838e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.194339382503550979e+02,2.307487929762659178e+02,3.106767822174766707e+02,1.133485747507361339e+04,0.000000000000000000e+00,6.228320126090039594e+03,0.000000000000000000e+00,8.134678980825456165e+02,8.591661963185058994e+03,2.123270013339646027e+02,7.269374012411261674e+02,4.662003956819837924e+01,9.973409282936688669e+01,5.908847675029086304e+02,6.036677180736397759e+02,1.407108075795404147e+02,4.196589476108949270e+02,5.327346692538206980e+02,3.410021413773128529e+02,5.155549587904122433e+01,9.245176446550671301e+01,6.255431426130280670e+02,1.232231329166998961e+02,2.807124645768136816e+03,9.213252429385549931e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.029155517676218551e+03,0.000000000000000000e+00,7.686543095055233721e+01,8.028520285282342002e+02,5.955570063081468106e+02,1.921282203410850684e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.610545748857078934e+02,2.385453354232133449e+02,1.251470735205450069e+02,5.538983205095684070e+02,0.000000000000000000e+00,4.277344632342373387e+01,0.000000000000000000e+00,0.000000000000000000e+00,3.763777638179024621e+02,2.733900264309483532e+02,3.015923733499339505e+02,1.641729300596917085e+02,1.051309849562785956e+02,1.449289180205280729e+02,6.789152710958632269e+03,0.000000000000000000e+00,0.000000000000000000e+00,9.327340114939818250e+02,0.000000000000000000e+00,2.968582894276287334e+02,0.000000000000000000e+00,4.005088351214084105e+04,5.201468446559249514e+02,0.000000000000000000e+00,1.824850772145498752e+02,2.132296705522363027e+03,2.185657027106043643e+03,1.621236592564876901e+03,0.000000000000000000e+00,5.258792527578575573e+02,9.954657049893253316e+02,1.817257302607014537e+02,4.164949285082714709e+02,4.422498887039211581e+02
3.020004127787953507e+02,1.346281714769511382e+03,2.510833713132836237e+03,0.000000000000000000e+00,0.000000000000000000e+00,6.898830057585184932e+02,6.702379271737820090e+03,0.000000000000000000e+00,5.752293437210145157e+02,0.000000000000000000e+00,0.000000000000000000e+00,2.285446466486152531e+03,0.000000000000000000e+00,9.333852856047693649e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.304712718684221500e+02,0.000000000000000000e+00,3.071806398840460020e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.561079696720488300e+03,2.424555423597891206e+02,0.000000000000000000e+00,1.647856318372351097e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.789528416231254369e+02,5.736323253859375200e+02,6.090506161513108196e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.959031396033956796e+01,0.000000000000000000e+00,5.031509851751884526e+03,1.220032169493440279e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.612905849857250473e+02,1.692455162159036627e+04,5.267077320089645127e+02,1.874467137757670798e+02,0.000000000000000000e+00,4.691929056182852378e+02,0.000000000000000000e+00,9.049202988389342863e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.246481001988175876e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.438274306586572493e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.102476463510751955e+03
3.719625087613119945e+02,1.658164369768402139e+03,3.092499107620245013e+03,0.000000000000000000e+00,0.000000000000000000e+00,8.497028570675876153e+02,8.255067553207201854e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.814898143654305386e+03,0.000000000000000000e+00,1.149615423634351146e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.431415988199349272e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.047008800718964721e+03,0.000000000000000000e+00,2.838627659240335674e+02,0.000000000000000000e+00,3.783427989479804978e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.922722936123322825e+03,2.986233395160575128e+02,0.000000000000000000e+00,2.029602425440777324e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.899081359169780399e+02,7.065212821858769985e+02,7.501446539816484460e+01,0.000000000000000000e+00,7.324266778788573902e+02,3.842500426273024914e+02,0.000000000000000000e+00,3.644527275459270044e+01,0.000000000000000000e+00,6.197120759188233933e+03,1.502667570413830390e+03,0.000000000000000000e+00,8.394133906193619623e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.487260317936600131e+02,2.308710417762496832e+02,2.863855091406987412e+03,5.778871911496962639e+02,0.000000000000000000e+00,1.114556173907322318e+03,0.000000000000000000e+00,0.000000000000000000e+00,1.535243599029246525e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.357878644749162731e+03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.309924612112242528e+02,1.033025503383531998e+02,0.000000000000000000e+00,0.000000000000000000e+00,6.323851399700224363e+01,1.221780926610077529e+02,1.644987876027365417e+02,6.001640351077821833e+03,0.000000000000000000e+00,3.297803917726749205e+03,0.000000000000000000e+00,4.307192897815382935e+02,4.549158666923342025e+03,1.124240248835595395e+02,3.849026641570592915e+02,2.468462539177423309e+01,5.280773553784647589e+01,3.128647952813948905e+02,3.196331796320445733e+02,7.450430342500909831e+01,2.222032415679795747e+02,2.820751733705467927e+02,1.805556193357194559e+02,2.729787693122014858e+01,0.000000000000000000e+00,3.312158952419466686e+02,0.000000000000000000e+00,1.486331220449481179e+03,4.878281678129965826e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.449227126148637126e+02,0.000000000000000000e+00,4.069911536252686801e+01,4.250983429616030662e+02,3.153386770223037274e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.970701469511869277e+02,1.263062472365187716e+02,6.626353510945473602e+01,2.932810154935691571e+02,0.000000000000000000e+00,2.264791083380199410e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.992864912104500377e+02,1.447559987250352265e+02,1.596887266959248848e+02,8.692715226174681220e+01,5.566531055636934155e+01,0.000000000000000000e+00,3.594756524228293529e+03,0.000000000000000000e+00,0.000000000000000000e+00,4.938689429942401148e+02,0.000000000000000000e+00,1.571820988749772141e+02,0.000000000000000000e+00,2.120635386120908151e+04,2.754101053531362027e+02,0.000000000000000000e+00,9.662316489544407716e+01,1.129019749606530240e+03,1.157273255207933971e+03,8.584209350650074839e+02,0.000000000000000000e+00,2.784453311465845218e+02,5.270844522144524262e+02,9.622110184977219660e+01,2.205279399808493110e+02,0.000000000000000000e+00
0.000000000000000000e+00,1.027641312123981606e+03,0.000000000000000000e+00,4.707600509134357480e+02,3.712481879270464447e+02,0.000000000000000000e+00,0.000000000000000000e+00,2.272662548183948843e+02,0.000000000000000000e+00,0.000000000000000000e+00,2.156866502936914185e+04,1.744522843802450097e+03,1.185163119966286104e+04,0.000000000000000000e+00,1.547916825991980886e+03,1.634874362884806760e+04,4.040288974549242198e+02,1.383261266334373204e+03,8.871148307895910534e+01,0.000000000000000000e+00,1.124371934032115632e+03,0.000000000000000000e+00,2.677531924304512359e+02,0.000000000000000000e+00,0.000000000000000000e+00,6.488798803018980834e+02,0.000000000000000000e+00,1.759229124420637902e+02,1.190322025143211249e+03,0.000000000000000000e+00,5.341569694493777206e+03,1.753154425782913222e+03,0.000000000000000000e+00,1.850707240163341396e+02,1.958340514885141147e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.133262557840047521e+03,3.655934127392968094e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.067609205983981610e+03,4.539187586060386934e+02,2.381375605389284260e+02,0.000000000000000000e+00,0.000000000000000000e+00,8.139194850314041219e+01,3.840642957038357963e+03,0.000000000000000000e+00,0.000000000000000000e+00,5.202233830841535109e+02,0.000000000000000000e+00,0.000000000000000000e+00,2.000497142302967575e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.430814849407921656e+02,1.774863733368891644e+03,0.000000000000000000e+00,5.648802395562945549e+02,6.907421181351156747e+02,7.621128827630355954e+04,9.897674569916983955e+02,0.000000000000000000e+00,3.472438459817182661e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.084988856303246394e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.925322060009063989e+02,0.000000000000000000e+00
1.602705233126455084e+02,7.144668213099388367e+02,1.332490341493624555e+03,0.000000000000000000e+00,0.000000000000000000e+00,3.661184080513349954e+02,3.556928361247166322e+03,0.000000000000000000e+00,3.052721256062793600e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.212878147471495140e+03,0.000000000000000000e+00,4.953441844656414901e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.319445190621924553e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.047882797982807688e+02,4.511332310425239598e+02,6.820601577447689579e+01,1.223102677609206239e+02,0.000000000000000000e+00,1.630196510419674780e+02,0.000000000000000000e+00,0.000000000000000000e+00,8.284593309791189313e+02,1.286702766281222239e+02,0.000000000000000000e+00,8.745113692378694168e+02,1.016901245257275406e+02,0.000000000000000000e+00,0.000000000000000000e+00,2.541785352632693389e+02,3.044245937703207687e+02,3.232209521712069744e+01,0.000000000000000000e+00,3.155866631362937937e+02,1.655649533601314545e+02,7.327870082904233868e+02,1.570347225612166220e+01,0.000000000000000000e+00,2.670204022481477750e+03,6.474666457035558551e+02,4.979338721977509294e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.917356025801421424e+02,8.981798138173362531e+03,2.795218823218130524e+02,9.947729088728996771e+01,0.000000000000000000e+00,2.489989726375076202e+02,0.000000000000000000e+00,4.802379192686150873e+02,0.000000000000000000e+00,0.000000000000000000e+00,6.615029451441286028e+02,0.000000000000000000e+00,0.000000000000000000e+00,2.891543474203964706e+03,0.000000000000000000e+00,3.947465186191096791e+02,6.957188171213762189e+02,1.316964339490615657e+03,0.000000000000000000e+00,0.000000000000000000e+00,5.850802590662860894e+02
0.000000000000000000e+00,3.509974555805309251e+02,6.546150296977951939e+02,1.607911029949348745e+02,0.000000000000000000e+00,1.798636771286352030e+02,0.000000000000000000e+00,7.762424129845530274e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.958529227588089725e+02,4.048000354289592906e+03,0.000000000000000000e+00,5.287008812934210482e+02,5.584017835759965237e+03,0.000000000000000000e+00,4.724617229361557520e+02,3.029997380811149554e+01,0.000000000000000000e+00,3.840364174886535693e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.216290686996901798e+02,0.000000000000000000e+00,6.008759468598626086e+01,4.065620924515009165e+02,8.008696977761347569e+01,0.000000000000000000e+00,5.988010947299371765e+02,0.000000000000000000e+00,6.321208817298190041e+01,6.688837143616332241e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.870730668509276597e+02,1.248707658348931204e+02,0.000000000000000000e+00,1.587893635066297016e+01,3.646487450764520304e+02,1.550388520112072399e+02,8.133740522221646074e+01,0.000000000000000000e+00,7.714674273568660645e+00,2.779994001048607544e+01,1.311796139187435983e+03,3.180821536240703722e+02,0.000000000000000000e+00,1.776856201106130015e+02,0.000000000000000000e+00,0.000000000000000000e+00,6.832825797876743934e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.887039530466352488e+01,6.062160474329813269e+02,1.223261923873408108e+02,1.929384547436910680e+02,2.359273834823034406e+02,2.603045241165781044e+04,3.380613983905167288e+02,0.000000000000000000e+00,1.186033540765984924e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.053697653336549138e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.706944383123264402e+02,2.874334764295198852e+02
0.000000000000000000e+00,2.391745302980784800e+03,4.460637527844156466e+03,0.000000000000000000e+00,0.000000000000000000e+00,1.225616021169605574e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.060224388004943648e+03,0.000000000000000000e+00,1.658211537916329917e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.064682204494339715e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.510211187114633958e+03,0.000000000000000000e+00,4.094451970312013032e+02,0.000000000000000000e+00,5.457237103863376433e+02,0.000000000000000000e+00,0.000000000000000000e+00,2.773346017589728490e+03,4.307359286388020791e+02,4.557866322474603294e+03,2.927509574122855156e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.508867027860729877e+02,1.019090139031302328e+03,1.082012727705242838e+02,0.000000000000000000e+00,1.056456222635666563e+03,5.542443507891673562e+02,0.000000000000000000e+00,5.256885958707789541e+01,0.000000000000000000e+00,8.938760678993103284e+03,2.167455874100589881e+03,0.000000000000000000e+00,1.210774438817212285e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.357259556123265156e+02,3.330096459856690103e+02,4.130840155639672957e+03,8.335476266916123222e+02,0.000000000000000000e+00,1.607641885480508108e+03,0.000000000000000000e+00,0.000000000000000000e+00,2.214443714902869488e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.958611540453214275e+03
